G2	0.120751223365	G1
G2	0.0320208248797	G3
G2	0.000852788485027	G4
G2	4.91452093802e-05	G5
G2	0.00492363836841	G6
G2	0.000188033935295	G7
G2	0.0787778712255	G8
G2	0.000711699475222	G9
G2	0.431918312935	G10
G3	0.176546255856	G10
G4	0.136800859319	G1
G4	1.17508827798e-05	G2
G4	0.0395437976376	G3
G4	0.00173792555764	G5
G4	6.78728613645e-07	G7
G4	4.07872810964e-07	G8
G4	0.116224129282	G9
G5	0.0131765520923	G4
G5	0.8119570657	G6
G5	0.881958307322	G9
G6	0.0124354141322	G5
G6	6.15464600902e-06	G7
G6	0.000971116888095	G9
G6	0.327390275888	G10
G7	0.139178474608	G1
G7	0.00219393396535	G2
G7	0.0441730733115	G3
G7	0.000574717350303	G4
G7	0.0448810933299	G6
G7	0.921220953468	G8
G8	0.997569006	G2
G8	0.999804754397	G7
G9	8.31018179708e-05	G2
G9	0.984874774174	G4
G9	0.985739488297	G5
G9	0.0708693449264	G6
G9	4.48319381441e-07	G8
G9	0.0477873243437	G10
G10	0.246322921996	G1
G10	0.000142207333468	G2
G10	0.828224847327	G3
G10	0.067368857675	G6
G10	0.000134747032767	G9
