G1	0.00530036060739	G4
G1	0.00917124152192	G15
G1	5.39601396818e-05	G18
G1	7.23491064466e-05	G20
G1	1.97371881196e-08	G36
G1	7.44654198949e-12	G39
G1	8.34195277382e-08	G40
G1	4.08621634553e-11	G46
G1	6.37645440409e-05	G52
G1	9.55051936788e-10	G62
G1	0.00117152864181	G89
G1	1.57545643172e-13	G91
G1	0.00273051832368	G94
G1	1.8721389453e-09	G95
G2	3.79989773719e-06	G6
G2	2.55576651326e-05	G8
G2	6.69814658164e-08	G13
G2	0.00352616676623	G15
G2	0.000507301390724	G17
G2	5.35403035897e-06	G20
G2	7.23029589969e-12	G29
G2	3.44714891662e-09	G34
G2	0.000151347121803	G35
G2	0.0124704246139	G43
G2	0.15457955482	G44
G2	0.0277491803361	G47
G2	2.15474555447e-16	G55
G2	9.8221845758e-18	G56
G2	5.71886591373e-09	G57
G2	0.146698295212	G60
G2	0.000268527944094	G66
G2	8.93901699598e-06	G69
G2	0.139445322828	G72
G2	0.0468334566363	G76
G2	0.0317836293278	G84
G2	0.000364590989139	G93
G2	0.0017316379721	G94
G4	0.000910942361534	G1
G4	0.0111174037011	G5
G4	2.73839375993e-05	G6
G4	3.64823535228e-08	G18
G4	0.00112499898803	G27
G4	2.63626162153e-10	G38
G4	5.45303502275e-12	G39
G4	4.59028695854e-08	G40
G4	9.77647897584e-09	G41
G4	0.0270612311862	G44
G4	4.8544182726e-12	G46
G4	1.25939916813e-07	G57
G4	1.22172122461e-09	G62
G4	5.50264349385e-07	G69
G4	0.0492680623962	G70
G4	0.000692377483725	G77
G4	0.000692280161781	G89
G4	3.4926885798e-12	G90
G4	1.68071245095e-11	G91
G4	0.00129134245648	G94
G4	0.000910597015424	G98
G5	7.97009650645e-06	G22
G5	3.85108437575e-08	G25
G5	0.000969561010968	G74
G5	0.0374377290407	G79
G5	0.0497296507475	G97
G6	6.25918890169e-07	G2
G6	0.00389094958022	G4
G6	0.00954203663554	G14
G6	3.67635683681e-08	G18
G6	9.90709902869e-06	G22
G6	0.000197861460293	G23
G6	0.000555291722022	G24
G6	0.0030250455651	G25
G6	5.9590361939e-11	G29
G6	1.27316693866e-09	G30
G6	0.346353733299	G44
G6	8.08595182905e-07	G57
G6	0.101274506843	G60
G6	0.0364995655905	G63
G6	3.33422420633e-09	G65
G6	0.000137370831152	G66
G6	2.06220332805e-06	G69
G6	0.0865547762419	G70
G6	0.00734181510982	G71
G6	6.38147070463e-09	G73
G6	0.000846207757127	G77
G6	0.00016079880914	G78
G6	6.01417900218e-07	G80
G6	5.86901960024e-07	G82
G6	8.0524682926e-09	G85
G6	0.677035745128	G89
G6	3.90591998233e-11	G90
G6	5.32253209012e-12	G91
G6	6.81441332773e-07	G92
G6	0.00301853766817	G98
G7	0.036025092508	G3
G7	0.000672970192617	G22
G7	1.05921067649e-08	G31
G7	0.375146828453	G42
G7	0.0437222633894	G45
G7	0.0505153321507	G58
G7	0.0390783830905	G63
G7	0.0011794691388	G74
G7	0.00515026851214	G81
G7	9.89023088475e-08	G83
G7	3.10793566661e-09	G85
G7	6.02534609195e-09	G86
G7	9.0935135592e-07	G87
G7	0.00013986893453	G92
G7	7.17260991144e-07	G96
G8	0.000207339263582	G2
G8	0.000949370492298	G10
G8	0.0029302997701	G20
