G1	0.112167745557	G2
G1	0.0598582656941	G4
G1	0.0272669515804	G5
G1	0.0488123599767	G6
G1	0.829387860589	G7
G1	0.390833477951	G8
G1	0.106005698338	G9
G1	0.249784513753	G10
G2	0.0551960922465	G1
G2	0.421679895252	G3
G2	0.0316821977479	G4
G2	0.0314900677534	G5
G2	0.242002170569	G6
G2	0.0960505657229	G7
G2	0.0285013836377	G8
G2	0.0906350620967	G9
G2	0.821719795802	G10
G3	0.0782452007055	G1
G3	0.316240983749	G2
G3	0.37623126049	G4
G3	0.106347447489	G5
G3	0.264314754058	G6
G3	0.15916708283	G7
G3	0.0242601591283	G8
G3	0.0875111528257	G9
G3	0.0352285252648	G10
G4	0.0884701646179	G1
G4	0.0295267558506	G2
G4	0.754519636984	G3
G4	0.256566329389	G5
G4	0.0878133557804	G6
G4	0.918659304266	G8
G4	0.0817969669859	G9
G5	0.0658902526553	G1
G5	0.070468249068	G2
G5	0.711318513733	G4
G5	0.810516959468	G6
G5	0.383389110575	G7
G5	0.0942927738	G8
G5	0.079258058744	G9
G5	0.0875291552855	G10
G6	0.0912570942534	G1
G6	0.422858692975	G2
G6	0.503063924351	G3
G6	0.270129334484	G4
G6	0.80939405535	G5
G6	0.768494218314	G7
G6	0.235206711032	G8
G6	0.0743871208522	G9
G6	0.573323111394	G10
G7	1.0	G1
G7	0.897913597553	G2
G7	0.893724573319	G3
G7	0.326479574184	G4
G7	0.705945808302	G5
G7	0.938130516479	G6
G7	0.072701281205	G8
G7	0.1243654264	G9
G7	0.739600103258	G10
G8	0.837071211991	G1
G8	0.36815768094	G2
G8	0.285221243181	G3
G8	1.0	G4
G8	0.204813282402	G5
G8	0.656442467623	G6
G8	0.0623380115073	G7
G8	0.291752898425	G9
G8	0.836436216957	G10
G9	0.0227139074985	G1
G9	0.0205905688336	G2
G9	0.0162922398527	G4
G10	0.316192849112	G1
G10	1.0	G2
G10	0.384590385827	G3
G10	0.103209301611	G4
G10	0.403850817081	G5
G10	0.968702537161	G6
G10	0.381011595374	G7
G10	0.478251358671	G8
G10	0.13760083252	G9
