G1	0.0113745877583	G4
G1	0.0185565906413	G7
G1	0.0257018613717	G8
G1	0.00676243042797	G9
G2	0.0779408874011	G1
G2	0.0221491011024	G4
G2	0.0355701841856	G6
G2	0.167724307802	G7
G2	1.0	G8
G2	0.0388673337429	G9
G2	0.964605697289	G10
G3	0.0665056914672	G1
G3	0.0192098096549	G4
G3	0.0244401252972	G7
G3	0.0309883039446	G8
G3	0.0187728162042	G9
G3	0.0290692897435	G10
G4	0.0883003921235	G1
G4	0.165484406453	G2
G4	0.48012659328	G3
G4	0.583494511433	G5
G4	0.92680380289	G6
G4	0.106532902686	G7
G4	0.078765449657	G8
G4	1.0	G9
G4	0.215218741378	G10
G5	0.067198381877	G1
G5	0.190921844369	G2
G5	0.0472607226575	G3
G5	0.108870450094	G4
G5	0.467643503271	G6
G5	0.0442279169504	G7
G5	0.026852519265	G8
G5	0.135044387471	G9
G5	0.153648316667	G10
G6	0.077419864079	G1
G6	0.265662538014	G2
G6	0.20151878244	G3
G6	0.97690637901	G4
G6	0.972339462097	G5
G6	1.0	G7
G6	0.134637237199	G8
G6	1.0	G9
G6	1.0	G10
G7	0.0898350634949	G1
G7	0.0664284794376	G2
G7	0.0603608102375	G3
G7	0.0808162684958	G4
G7	0.156663945637	G5
G7	0.492312210319	G6
G7	1.0	G8
G7	0.0638512929187	G9
G7	0.101963210781	G10
G8	0.067003764134	G1
G8	1.0	G2
G8	0.0529043168165	G3
G8	0.0183987565183	G4
G8	0.0234302300223	G6
G8	1.0	G7
G8	0.0110289470955	G9
G8	0.015706449943	G10
G9	0.0764056503285	G1
G9	0.811950758432	G2
G9	0.286022429608	G3
G9	1.0	G4
G9	0.68547188384	G5
G9	1.0	G6
G9	0.0484176123018	G7
G9	0.064259880865	G8
G9	1.0	G10
G10	0.158993230815	G1
G10	1.0	G2
G10	1.0	G3
G10	0.118231946933	G4
G10	0.467785451081	G5
G10	1.0	G6
G10	0.0953394190382	G7
G10	0.243970306309	G8
G10	0.990888211756	G9
