G1	0.149214999055	G2
G1	0.06802334127	G3
G1	0.109577974793	G4
G1	0.0752913148109	G5
G1	0.0597390863209	G6
G1	0.781168643231	G7
G1	0.385733814378	G8
G1	0.136766336975	G9
G1	0.275815830457	G10
G2	0.0602481569932	G1
G2	0.418525558748	G3
G2	0.04282885471	G4
G2	0.0614829651543	G5
G2	0.244840466604	G6
G2	0.123168657793	G7
G2	0.0511456433739	G8
G2	0.104237663023	G9
G2	0.788593469379	G10
G3	0.0951071302094	G1
G3	0.362667420615	G2
G3	0.39819717061	G4
G3	0.118660574279	G5
G3	0.294228593948	G6
G3	0.191102107521	G7
G3	0.0350764471369	G8
G3	0.147083561012	G9
G3	0.0922379243487	G10
G4	0.101339295884	G1
G4	0.0676880213588	G2
G4	0.700905553252	G3
G4	0.248653565255	G5
G4	0.110994246387	G6
G4	0.0128193032253	G7
G4	0.889209626145	G8
G4	0.098077451582	G9
G4	0.0435091010195	G10
G5	0.0883763863252	G1
G5	0.0964607845899	G2
G5	0.0590120661628	G3
G5	0.692656943656	G4
G5	0.778072460003	G6
G5	0.419170419071	G7
G5	0.0981523918652	G8
G5	0.115411375714	G9
G5	0.0823275679195	G10
G6	0.106466124029	G1
G6	0.433016898237	G2
G6	0.538174622468	G3
G6	0.294282267789	G4
G6	0.766914968938	G5
G6	0.749826245036	G7
G6	0.245056285381	G8
G6	0.11269297363	G9
G6	0.547708002161	G10
G7	0.993198091176	G1
G7	0.880711650698	G2
G7	0.853267562378	G3
G7	0.349699008656	G4
G7	0.692391608803	G5
G7	0.897114997071	G6
G7	0.0860286016868	G8
G7	0.141375958832	G9
G7	0.684084628825	G10
G8	0.811816497228	G1
G8	0.404907597243	G2
G8	0.285166895996	G3
G8	1.0	G4
G8	0.223079371212	G5
G8	0.602732926313	G6
G8	0.0846581929285	G7
G8	0.245980242744	G9
G8	0.826316303603	G10
G9	0.0335577150773	G1
G9	0.0301726963222	G2
G9	0.0135153826676	G4
G9	0.0173186617883	G5
G9	0.0066772858727	G6
G9	0.00354725037819	G7
G9	0.0114859815812	G8
G10	0.315687735353	G1
G10	0.983357979971	G2
G10	0.37485407498	G3
G10	0.164435655008	G4
G10	0.404453844788	G5
G10	0.935966559551	G6
G10	0.402307671681	G7
G10	0.471633075775	G8
G10	0.208199933572	G9
